pubmedid;vec0;vec1;vec2;vec3;vec4;vec5;vec6;vec7;vec8;vec9;vec10;vec11;vec12;vec13;vec14;vec15;vec16;vec17;vec18;vec19;vec20;vec21;vec22;vec23;vec24;vec25;vec26;vec27;vec28;vec29;vec30;vec31;vec32;vec33;vec34;vec35;vec36;vec37;vec38;vec39;vec40;vec41;vec42;vec43;vec44;vec45;vec46;vec47;vec48;vec49;vec50;vec51;vec52;vec53;vec54;vec55;vec56;vec57;vec58;vec59;vec60;vec61;vec62;vec63;vec64;vec65;vec66;vec67;vec68;vec69;vec70;vec71;vec72;vec73;vec74;vec75;vec76;vec77;vec78;vec79;vec80;vec81;vec82;vec83;vec84;vec85;vec86;vec87;vec88;vec89;vec90;vec91;vec92;vec93;vec94;vec95;vec96;vec97;vec98;vec99;vec100;vec101;vec102;vec103;vec104;vec105;vec106;vec107;vec108;vec109;vec110;vec111;vec112;vec113;vec114;vec115;vec116;vec117;vec118;vec119;vec120;vec121;vec122;vec123;vec124;vec125;vec126;vec127;vec128;vec129;vec130;vec131;vec132;vec133;vec134;vec135;vec136;vec137;vec138;vec139;vec140;vec141;vec142;vec143;vec144;vec145;vec146;vec147;vec148;vec149;vec150;vec151;vec152;vec153;vec154;vec155;vec156;vec157;vec158;vec159;vec160;vec161;vec162;vec163;vec164;vec165;vec166;vec167;vec168;vec169;vec170;vec171;vec172;vec173;vec174;vec175;vec176;vec177;vec178;vec179;vec180;vec181;vec182;vec183;vec184;vec185;vec186;vec187;vec188;vec189;vec190;vec191;vec192;vec193;vec194;vec195;vec196;vec197;vec198;vec199
5278905;0.0321179;0.091973774;0.038971532;0.116311364;-0.013380428;-0.0011291845;0.028809944;-0.089599;-0.11612512;0.10212713;-0.21315233;-0.060638398;0.113574766;0.0134284245;-0.120917015;0.026116444;-0.22926952;-0.02472947;0.025931051;0.12922022;0.078710385;0.029727098;0.19461107;-0.08972604;0.08544408;-0.006039527;0.07960282;0.06324782;-0.07319004;0.13978714;0.11714333;-0.19734427;0.07548448;0.09822561;-0.05894447;-0.06157515;-0.014149402;-0.031126041;-0.07427352;-0.11482404;0.15474601;-0.102714956;-0.003491059;0.016230945;0.049394015;-0.098352134;-0.020421693;0.039911233;-0.105794884;-0.25264362;0.08268016;0.02025598;-0.08429808;0.07055418;-0.13481458;0.061829012;0.16235769;0.13328502;-0.040845383;-0.12461163;0.027508458;0.022448827;0.041438106;0.11193921;0.12309403;-0.04304915;-0.085444465;0.08854508;0.062378585;0.3036545;-0.0027200836;-0.20601407;0.16133906;0.14158599;-0.0482245;-0.18135656;0.04352243;0.13505773;-0.05643004;0.21384652;-0.020853017;-0.13121797;0.065065384;-0.028174868;-0.109516725;-0.020502673;-0.09476151;0.11509427;-0.03781374;-0.0048110145;0.009796525;0.15516543;-0.13417628;0.006702555;0.020808818;0.11684584;-0.012087856;-0.14592505;-0.028082022;-0.0007062544;0.0011182334;-0.0029274512;-0.22752269;-0.01020367;-0.0620602;0.015848162;0.0847751;-0.14364512;-0.09642782;0.018908668;0.05952565;0.01663793;0.06106777;-0.09899562;-0.08055489;-0.002133386;0.0040864837;0.058468558;0.17681208;-0.04903629;0.049500126;-0.024795128;-0.011588203;-0.0028746554;-0.19769739;0.13681355;0.09459512;0.07520706;-0.030085756;-0.016051244;0.06647027;-0.1611769;0.0118625;0.092437066;-0.0635983;0.06717723;-0.16787563;-0.022574741;-0.04025809;0.097616054;0.228411;-0.033706084;0.047068346;0.04313234;-0.019909283;-0.08461429;0.09557777;-0.0022671323;0.026228124;0.031267766;0.13359086;0.23560004;-0.039124273;-0.23490986;0.19021054;0.02643541;-0.018476546;0.07517244;-0.16552986;0.013560387;-0.2552114;-0.10988532;0.050717156;-0.08055031;-0.20965897;0.07471573;-0.064099036;-0.07053479;0.016096944;0.09520524;-0.14661345;-0.30464607;-0.06617637;-0.10662078;-0.15535128;-0.03647891;-0.1233805;-0.048255887;0.07410518;0.046010192;-0.096420504;0.07956334;-0.23628569;-0.033447973;0.054675408;0.07331811;0.0032938707;0.021477005;-0.08377796;-0.14424653;-0.027267156;-0.060938954;-0.007965671;-0.04995937;0.031890698;-0.14485121;0.044978555;0.10280214;0.012072757;-0.15217559
5103100;0.060054313;0.1205292;-0.028343538;-0.030645803;0.022281984;-0.027046435;0.16904992;0.08391941;-0.0109306695;0.1103265;-0.15753573;-0.004975617;0.1834151;-0.055088032;-0.06991059;0.18729335;-0.3036635;-0.12427237;-0.19051068;-0.08551351;0.020297779;0.15121953;-0.022898937;-0.118896246;0.0021245517;0.050774198;0.16463234;0.17376764;-0.18656522;0.025019983;-0.062589;-0.11581302;0.095166564;0.19697411;0.13257408;0.02516298;0.06366805;-0.17769767;0.043020498;-0.019871982;0.10312214;-0.294997;0.058612045;-0.098942734;-0.022461407;-0.026913367;-0.11264616;0.13054472;-0.035381667;-0.14196016;0.038379833;0.0044591483;-0.14682625;0.07693065;-0.041806385;0.024651391;0.16251037;-0.061743498;-0.12543531;-0.1288379;0.18616088;0.08247968;0.087131955;-0.032345265;0.13854356;-0.015080149;0.031118417;0.060753074;0.14446159;0.107944824;0.07472704;-0.076891094;0.07252718;0.031139744;0.010451101;-0.06422794;0.01923895;0.026204616;-0.108152635;-0.07013598;0.04243185;-0.15029748;-0.06164484;0.04145005;0.08392018;0.17606573;-0.029306682;0.21046315;-0.08624622;0.053645197;-0.014728099;0.17650999;-0.057372946;-0.04479372;0.12159052;0.06501585;-0.024951717;0.0027393475;-0.16563393;-0.08125719;-0.074442565;-0.002648202;-0.25058392;-0.012846145;-0.018538194;-0.005149131;-0.0358949;0.07374144;-0.060760718;0.044057965;0.03161391;0.13853748;-0.06131422;-0.113695644;0.020400135;-0.031624753;0.08303449;-0.082346685;-0.17010786;-0.0105356835;0.09754783;-0.156648;-0.006758973;-0.09645951;-0.2741615;0.0743546;0.062511034;0.0205924;-0.004734482;0.097016;-0.039325833;-0.116473414;0.18379582;0.069811605;-0.046927396;0.020367282;-0.19198287;-0.173343;-0.055683013;0.2608525;0.032758262;-0.21048093;0.031136522;0.015294619;-0.071592145;-0.005082118;0.037127;0.01897851;-0.014412503;0.048797935;0.093362726;0.11589011;-0.063747324;-0.11047888;0.2828887;0.027917549;-0.025697619;0.06587941;-0.16880085;0.08475947;-0.13205568;-0.06565806;0.05389331;0.0868724;-0.06558185;0.065316655;-0.27758634;0.0078082792;-0.07962155;-0.037617747;-0.14906593;-0.15954562;-0.20731568;-0.23920357;-0.37151662;-0.005451616;0.04964702;-0.13574515;0.22467457;0.086786695;-0.039047886;-0.07508671;-0.12304018;-0.07796507;0.0365795;0.024962036;-0.119343914;0.010811254;-0.09377381;-0.062660985;0.028042926;0.10566161;0.24040829;-0.0774195;0.06917048;0.03832114;0.11966171;0.15040436;0.0133379;-0.11428177
20437767;-0.1012851;0.055777084;0.006562834;-0.04647766;0.037257586;-0.05931604;0.07404552;-0.011913095;-0.07195634;-0.041000374;-0.03656662;-0.13265225;0.14657268;0.052862637;-0.0028296674;-0.059711475;-0.064525306;-0.073138244;0.08189133;0.033425614;-0.0104329325;-0.019838575;-0.04142924;-0.057053283;0.057340056;0.0025513724;0.054770168;-0.040944364;-0.050990414;0.003187918;0.036467493;-0.045641568;0.10532636;-0.057983477;0.06877136;0.03306249;0.022932552;0.02596757;-0.14381215;-0.09193264;-0.09267442;-0.08303916;0.008166657;0.06764037;-0.017783528;-0.08143446;-0.1283054;-0.09087647;-0.033177588;-0.124515906;0.068816446;0.033625036;-0.07085729;0.09594988;-0.019346068;0.0035828315;0.089226685;0.080616996;-0.09307595;-0.058896933;0.09006968;0.0052713724;0.008478666;-0.027701393;0.048155017;0.12282259;-0.011869327;0.098835886;0.09210792;0.049095422;0.008067072;0.0019187763;-0.07555446;0.001970708;0.04641212;0.086318515;0.050908923;-0.030296003;-0.0949064;-0.11635591;-0.017479561;-0.075978376;0.01635739;0.06809672;-0.03366243;0.043506145;-0.047286246;0.010155129;0.0067022564;-0.061586533;0.074334115;-0.018939875;-0.15817462;-0.10062427;0.002330165;0.10984279;0.057688482;-0.08949324;0.127141;0.06361225;-0.04672951;-0.077386715;0.007004345;0.054413125;0.09954837;0.09742532;0.05420266;-0.03984478;-0.03434545;0.060139492;0.032622114;-0.06135278;0.04460932;-0.06458867;-0.03554933;-0.030971108;-0.035419364;-0.0025914647;-0.043019637;0.14933753;0.077124685;0.0028758512;-0.07698321;-0.041413557;-0.12305664;-0.03259037;0.17809184;-0.085093185;0.039377835;0.026138617;-0.1188805;-0.06450112;-0.008820078;0.03591277;-0.008580763;0.13698702;-0.0398867;-0.025442313;0.01115848;0.08647899;-0.05192886;0.043820754;0.0321776;0.113720685;-0.004346265;-0.05404554;0.026494762;-0.057858933;-0.025682066;0.0845014;0.07162259;-0.054144498;0.056315433;0.025082767;0.08575834;0.10552381;-0.003038129;-0.12199215;0.039747674;0.052058242;-0.060427774;0.012728579;0.07638916;0.116197914;0.08546154;0.09344467;-0.11797284;0.08968048;-0.017337644;-0.024366284;-0.08858843;-0.14219256;0.086317234;-0.10089653;-0.079042114;0.053621985;0.03279933;-0.013299558;-0.027689714;0.018396037;0.02079821;-0.045671217;-0.15525563;-0.11198986;-0.01771147;0.11690513;-0.0553548;0.020083304;-0.021060728;0.0016197781;0.020258369;0.03771388;-0.05294403;0.07116421;0.03276279;-0.058793917;-0.06586516;0.12246825;-0.021083882;-0.08113635
20429299;0.08247251;0.015656754;0.045176327;-0.0063578244;0.0989196;0.054068003;0.030602751;-0.028561523;0.011312553;-0.085048325;0.009499502;-0.08751887;0.19456878;0.022576531;-0.04790095;-0.008640399;-0.16990872;-0.21376596;-0.016807718;0.024311267;-0.04605513;-0.034199767;0.004734591;-0.013103973;-0.035320584;-0.049261525;0.069854066;-0.02582552;-0.032115564;0.0523551;0.06000351;-0.057210423;-0.025438942;-0.015416557;0.054826327;-0.09132108;0.15529574;-0.030767707;-0.11416154;-0.020635296;0.040371194;-0.09887501;0.049306523;0.032972313;0.13662049;-0.065075934;-0.074365936;-0.08480074;-0.12111036;-0.16474046;0.015587253;0.09875405;-0.014941629;0.05036466;-0.042997554;0.12556575;0.072306514;0.07176163;-0.041080903;-0.072651364;0.013078863;-0.0013080116;0.0035876252;0.06083222;0.07180342;-0.015497734;0.07358807;0.07844752;-0.008814982;-0.08249532;-0.08814846;-0.06513331;0.08594507;0.09148469;0.11589432;0.13452476;0.044209197;0.07982216;-0.06426904;-0.045651138;0.056521617;-0.04043932;-0.023107741;0.07436745;-0.008345577;0.016935008;-0.020662453;0.09403886;-0.11101008;0.030624628;0.019034524;0.06834907;-0.06184037;-0.1478052;0.085257426;0.044449825;0.043403424;0.023297068;0.102605864;0.09707724;-0.04982527;0.027944157;-0.100494124;-0.013779666;0.028995976;0.020348681;-0.030671103;0.08225291;-0.01093911;0.04503227;-0.010999568;0.0054478357;0.10106628;0.043502305;-0.0007793881;-0.103495814;-0.07701833;-0.010086754;-0.01856694;0.008036033;0.10265005;-0.004453232;-0.014664505;-0.087493315;-0.07989172;0.019447219;0.039829735;-0.07865768;-0.04210413;0.045498293;-0.014166084;-0.025349354;-0.012115289;0.11828595;0.0011662454;0.0998969;-0.06745666;-0.11255345;-0.07205788;0.08833328;-0.021220975;0.021095322;0.03093627;0.12231117;-0.083759576;-0.014326819;0.023274636;-0.00020577219;0.011666996;0.020904697;0.0794097;0.015581968;-0.008045473;-0.08104191;0.061953425;-0.045166355;-0.05771093;-0.0064484244;-0.015127787;0.04684466;-9.087775e-05;-0.031998742;0.08058729;0.061836388;-0.009061713;-0.0035952686;-0.10207593;0.10499871;0.066699654;-0.084987;-0.061382882;-0.10267499;-0.012858648;-0.10827663;-0.097278446;0.11774166;-0.09679606;-0.11613822;0.03766489;0.09553427;-0.035106774;-0.04352146;-0.0656023;-0.1297095;0.057796713;-0.020700635;-0.15071633;-0.118871935;0.03438428;-0.049003143;-0.13064645;-0.013979554;0.064354114;0.1447748;0.03688785;0.015240326;-0.11163004;0.14323337;0.040682424;-0.021623049
20417836;-0.014589383;-0.011459426;0.041016262;-0.0050290283;0.19327235;0.027722519;-0.042117935;-0.061640203;-0.030696394;-0.021807145;0.031098012;-0.102084994;0.15797248;0.059090037;-0.019105537;-0.026221422;-0.17025083;-0.23741736;0.021727022;0.14717361;-0.07087018;-0.056233067;-0.11670471;0.040805526;-0.042661622;-0.00686328;-0.0022599613;-0.02754661;0.024590556;0.021999378;0.110759184;-0.059579015;-0.010434543;0.07478657;0.04353183;-0.107733734;0.10446166;-0.02453318;-0.08573345;-0.0693153;0.050430056;-0.018313613;0.040277097;0.049570486;0.13397974;-0.01375834;-0.08208037;-0.09966279;-0.06358374;-0.1553068;0.02930938;0.07509606;-0.080619454;0.021414291;-0.023225721;0.046145797;0.08245151;0.09185906;0.01821122;-0.060880736;0.013942317;-0.075483195;0.0030663153;0.08446275;0.09149827;-0.031549167;0.009357958;0.07845615;0.03302243;-0.05802488;-0.06738734;-0.06519242;0.044933364;0.034034654;0.16598481;0.06388338;-0.027384002;0.0720921;-0.05979606;-0.02075346;0.06751109;-0.08971283;-0.07407189;0.009040233;-0.021755239;0.029192585;-0.12460511;0.055103414;-0.022165116;-0.014591705;-0.0045336355;0.06659187;-0.074865274;-0.13751537;0.016432868;-0.12437321;-0.013718872;-0.0059002894;0.15541212;0.07277549;0.00480377;0.0627793;-0.07364598;0.04321156;-0.06823101;0.057408996;-0.027361976;0.04702413;0.020531176;-0.008160664;0.006171334;0.034122676;0.07857391;0.019236336;0.071073875;-0.040552758;-0.02734385;0.050115667;0.0601414;0.020164462;0.03219992;0.010921161;0.020785132;-0.07815413;-0.064197436;0.04684905;0.053743925;-0.087406844;0.00018129387;-0.11916955;0.0046509006;0.037416734;0.029530305;0.044333242;-0.05750541;0.0640062;-0.1305315;-0.11069502;-0.060204286;0.033433333;0.014103736;-0.01835877;0.09277893;0.05201954;-0.02958527;-0.024579939;0.0550713;-0.017835813;0.027318768;0.05491245;0.009297577;0.0062156823;-0.072791964;-0.043160416;0.04893736;-0.00737894;-0.09562622;-0.0023238433;-0.021988157;-0.002533075;-0.013427479;-0.09896787;-0.004356348;0.03787003;-0.02641363;-0.067776576;-0.112846136;0.05274196;0.121309325;-0.012187066;-0.059418384;-0.0760416;0.001392439;-0.11414873;-0.14392062;0.14266814;-0.13924722;-0.17755812;0.059910856;0.052507754;-0.041283216;-0.018835725;-0.1286609;-0.061443172;0.12761691;0.03898053;-0.106334776;-0.12477458;0.04228191;-0.07829015;-0.105680436;-0.0372629;0.04662422;0.1711879;-0.029719941;0.010801258;-0.060115356;0.08740358;0.07742273;-0.07732938
20412777;-0.033215787;0.022313338;0.07619222;0.039138522;0.1695883;0.16024707;0.004019914;-0.06902326;-0.100289576;-0.1116074;0.0032716813;-0.09303995;0.2246968;0.0357969;0.002732824;-0.042156357;-0.2131122;-0.2591479;-0.02406264;0.07724442;-0.138677;-0.058085352;-0.03693133;-0.05949095;-0.039007407;-0.018911837;0.042376254;-0.0365334;-0.09974464;-0.041269004;0.0977498;-0.096837655;-0.082237594;0.101128235;0.045348566;-0.18468967;0.11519657;-0.04857984;-0.0510946;-0.13295664;0.017990567;-0.055209998;0.14362742;-0.021473398;0.044819668;-0.028914222;-0.12335602;-0.15929414;-0.02364679;-0.1482955;0.02820205;0.08344946;-0.0378746;0.041395288;-0.055702094;0.08838721;0.15345895;0.04955067;-0.03980523;-0.11241211;0.042620596;0.0480471;0.077319875;0.048226662;0.07539914;-0.00041870013;0.01203175;0.053952705;-0.025279853;-0.05287982;-0.09929481;-0.12303788;0.069824606;0.010316081;0.18372595;0.14118803;0.04944882;0.029591955;-0.017757215;-0.017046962;0.07407186;-0.08327851;-0.09118433;0.039689783;-0.01542323;0.027046837;-0.10896748;0.028274767;0.019740688;0.0024536229;-0.052906565;0.015691321;-0.030190421;-0.17570546;0.049479134;-0.038568266;0.0192695;0.0006303221;0.18454015;0.15201761;-0.034236457;0.053523175;-0.2092703;0.029472217;-0.008785873;-0.025871864;-0.031290624;0.14166324;0.07951117;0.04613825;0.07196339;0.009096857;0.09847984;-0.013688453;0.0007857244;-0.050283942;-0.03996766;0.050187934;0.013858413;-0.0036111434;0.09026994;-0.024219023;-0.0037178926;-0.12913604;-0.07875639;-0.009355803;-0.022845007;-0.016627893;0.02368508;-0.099437356;-0.0059534493;0.018081257;0.051934857;0.097928815;0.03154679;0.05955079;-0.12465225;-0.106838964;-0.111442015;0.14944108;0.012203766;0.048644446;0.08999221;0.03612324;-0.075318076;-0.0072252955;0.054130077;0.01310438;0.02983664;0.032309547;0.08552825;0.010054612;-0.078900695;-0.036089033;0.03784151;-0.01707952;-0.10420616;-0.0029346454;-0.07833507;0.065598965;0.005418498;-0.15295899;0.025918834;0.019054564;-0.03887447;-0.029070495;-0.03991753;0.12718011;0.10023842;0.023080423;-0.06272072;-0.069935;-0.10221173;-0.13031569;-0.15651439;0.033580042;-0.073317744;-0.15901764;0.029528707;0.017401515;-0.02655371;-0.0316958;-0.15798637;-0.119428836;0.10730507;-0.005945514;-0.12004861;-0.04619247;0.020027319;-0.011955687;-0.10234501;-0.002534816;0.11110417;0.123400554;0.042544067;0.048108414;-0.025220703;0.1290069;0.047425877;-0.050576925
20393562;-0.02973756;0.0015810357;0.09869954;-0.006021253;0.17763491;0.102618694;-0.030006345;-0.05494472;-0.043788154;-0.041752227;0.028898273;-0.14711437;0.13548563;-0.031145142;-0.00017667087;-0.064437486;-0.15312974;-0.2665035;0.023971926;0.038825672;-0.10794935;-0.055685528;0.010164282;-0.11019178;0.03818293;-0.042237554;0.051021665;0.017404072;0.042047642;-0.053820387;0.10391506;-0.07415377;-0.18818684;0.12490526;0.019848777;-0.12712844;0.05792562;-0.05403787;-0.03237272;-0.05522326;0.09892165;-0.067954;0.10991505;0.008314914;0.13952102;-0.028094254;-0.13294923;-0.13948148;0.029007955;-0.15306702;0.022235971;0.015046932;-0.05972722;0.02832041;-0.05025152;0.095865324;0.08426648;0.06082156;-0.0035140477;-0.064919986;0.010837742;0.04673742;-0.00791707;0.015920436;0.031425856;0.032417256;-0.02731664;0.12072278;-0.030622406;-0.06910531;-0.10302194;-0.14317729;-0.020537313;-0.010583511;0.10231188;0.11169539;0.03838219;0.08779695;-0.044159792;0.046162043;0.02204628;-0.07727639;-0.09121275;0.011560643;-0.055886377;-0.07986933;-0.12396694;-0.018792422;-0.03325335;0.047687553;-0.010362403;-0.0017873038;-0.050585132;-0.12635845;-0.017184436;-0.08089113;0.028689347;-0.014254933;0.11629599;0.02681696;-0.0657059;0.12742105;-0.16272703;-0.008654172;0.00371915;-0.035244036;0.016198263;0.071089216;0.080048114;0.03720563;0.05126348;0.033362035;0.077347025;-0.07474097;0.14992206;0.013127169;-0.009038333;0.077600166;0.035127204;-0.099983506;0.02336135;-0.019956473;0.028528411;-0.10450775;0.0015289928;-0.030454002;0.015417882;0.010588777;0.039970487;-0.11515268;0.034574114;0.059684534;-0.020272281;0.08390833;0.03968418;0.0744299;-0.09145617;-0.12160636;-0.029259088;0.052495062;-0.0016233914;0.07100317;0.12770969;0.057965852;-0.0016930572;0.00042138266;0.06018404;-0.017823411;0.08604009;0.08588847;0.04953668;0.056331214;0.033333413;-0.05903741;-0.030442478;0.060005922;-0.09652656;0.0411845;-0.090197705;0.027117878;0.010236069;-0.12683623;0.017164914;0.11352078;0.0034302608;-0.0415402;-0.056989677;0.09698334;0.059685234;0.0098664835;-0.013111487;-0.12676924;-0.07341573;-0.08433466;-0.15860306;-0.043759055;-0.122175805;-0.11788734;0.04314486;-0.03214433;-0.13825183;-0.021270595;-0.082593836;-0.08807809;0.10460654;-0.0046063703;-0.09721906;-0.033612777;0.057346225;-0.030939162;-0.0385233;-0.018529894;0.10617228;0.12260638;-0.039239023;0.046617843;-0.0062529854;0.17598689;-0.00071074045;-0.048864905
20393474;0.022964042;0.013252411;0.02186626;0.012889709;0.16953032;0.01759398;0.02038961;-0.023740042;-0.07435449;-0.113596916;-0.03186956;-0.1356703;0.20774285;0.022206642;-0.010570183;0.011683322;-0.22578701;-0.16721521;-0.099372946;0.15642108;-0.09079652;-0.051675852;-0.0794496;-0.008882471;-0.10598217;-0.0007752413;0.020456962;-0.03589579;-0.03866421;0.048579484;0.12699445;-0.076524965;-0.03442804;0.08074676;0.09274506;-0.08785045;0.18413275;0.010810578;-0.052151006;-0.07400434;0.041836396;-0.09820248;0.047875833;0.012227518;0.13516085;-0.027746025;-0.07495463;-0.12175338;-0.106722854;-0.24619171;0.035052907;0.03571824;-0.03851492;0.14629762;-0.01709437;0.10283023;0.11458771;0.11187361;0.013037656;-0.12376617;0.006225315;0.007862548;0.025841862;0.08642421;0.1256434;-0.023292543;0.036693312;0.09070638;0.025097994;-0.01283984;-0.14259921;-0.085171275;0.106899105;0.08177374;0.1464211;0.0022914838;-0.04924883;0.025371449;-0.010383677;-0.02989142;0.06819249;-0.08067894;-0.03272804;0.0064237043;-0.030730184;8.391249e-05;-0.07058691;0.09324984;0.013981044;-0.050186113;-0.027981753;0.06761852;-0.11990088;-0.14489335;0.0330953;0.015678668;-0.010219252;-0.044271715;0.096422605;0.11545661;-0.06372686;0.033534575;-0.13222449;0.12369971;-0.026646161;-0.011103948;-0.010658139;0.012829586;-0.008882316;0.007077139;0.028265113;0.021151485;0.109637044;0.025750875;-0.020467335;-0.093094066;-0.07596028;0.06294084;0.08961737;0.038642198;0.09519555;0.0037448471;0.03444754;-0.06563213;-0.12881567;0.08607613;0.049140945;-0.030041097;0.004973503;-0.07935158;-0.024273634;-0.00472956;0.0031396165;0.037401594;-0.00509791;0.08324134;-0.11096374;-0.11878571;-0.07338329;0.11024524;0.0012974449;-0.07109511;0.054100476;0.07450129;-0.109035976;-0.061522625;0.044755775;0.006631383;0.020726392;-0.007953317;0.05145243;-0.0587063;-0.05706604;-0.046978906;0.09540276;-0.06548578;-0.05246956;0.02006724;0.004680851;0.05755902;0.028253602;-0.16144714;-0.0021921059;0.045274638;-0.09298835;-0.09776552;-0.10982645;0.08415883;0.054125413;-0.068400204;-0.07827253;-0.04405051;-0.018126318;-0.113831505;-0.15646395;0.11469604;-0.03912258;-0.16538616;0.03946809;0.098251134;-0.043589428;-0.088828556;-0.21232426;-0.11284003;0.08250557;0.046509206;-0.09379046;-0.13857621;0.04137067;-0.047125414;-0.12958264;-0.03946557;0.117760025;0.13879184;0.048841245;0.020283513;-0.048006028;0.11126107;0.09097244;-0.08585644
20335364;-0.014426653;0.04994234;0.014060221;-0.0064210626;0.13138457;0.09512285;0.022804419;-0.065444;-0.07000077;-0.09160097;-0.0048663747;-0.15638152;0.18015723;0.0034995046;0.022787517;-0.08246698;-0.18161166;-0.2374582;-0.03544124;0.046092857;-0.10769586;-0.101455264;0.003091231;-0.0825537;-0.032796048;0.0050204443;0.028253948;-0.056090288;-0.08415708;-0.013448638;0.092679776;-0.06677017;-0.086055726;0.059649117;0.027479343;-0.15528728;0.087893605;-0.053267337;-0.028842887;-0.1469972;0.0020600324;-0.10261859;0.17021418;-0.029774241;0.08458623;-0.0108767;-0.13443537;-0.13739279;-0.0353736;-0.18804859;0.06599449;0.0622945;-0.0078306105;0.07475;-0.055785235;0.101639256;0.115080796;0.079461835;-0.044318028;-0.16135797;0.078734905;0.051540624;0.1315226;0.07331737;0.10336832;-0.003475462;0.02025004;0.072411954;-0.025772057;-0.052160434;-0.07186274;-0.1288232;0.060432646;0.039323635;0.15179533;0.07508896;0.056088295;0.022253305;-0.030087195;-0.018505944;0.055785835;-0.07733438;-0.07809673;0.09068039;-0.0629541;0.022392599;-0.1110845;0.03515921;-0.047086727;-0.0030009067;-0.043287512;0.045535937;-0.04398655;-0.21000515;0.02388617;-0.012429297;0.063974775;-0.025890507;0.12011116;0.12027605;-0.09357272;0.09311619;-0.23392566;0.029516408;0.02282797;-0.037200846;-0.026037894;0.14208095;0.024445357;0.010602163;0.05371486;-0.017155843;0.12037228;-0.038272887;0.01786556;-0.116880305;-0.05330978;0.054388635;-0.013583694;-0.02932968;0.107270494;-0.05517074;0.008482375;-0.10383033;-0.109101154;0.0636315;-0.011644419;0.04010551;0.0259377;-0.12147058;-0.030670961;0.0076598893;0.007313809;0.060466606;0.026818339;0.07958605;-0.15790826;-0.1310966;-0.09064405;0.11407112;-0.02425538;0.022006134;0.07993296;0.024112087;-0.13864528;-0.03262688;0.03564776;-0.0015715813;0.06380646;0.04762725;0.12656356;-0.002391084;-0.06576605;-0.016515417;0.046463244;0.006561898;-0.054005038;-0.041641932;-0.061283857;0.092996016;0.014985355;-0.124891065;0.03449938;0.06527044;-0.017815974;8.93111e-05;-0.100819424;0.09974075;0.111161456;-0.016015468;-0.0724679;-0.07519869;-0.054258727;-0.1466697;-0.17839248;0.032278966;-0.09337797;-0.1784067;0.047691584;0.03275174;-0.038923573;-0.03668677;-0.16646373;-0.11526165;0.075846694;0.00477869;-0.081341825;-0.08626401;0.03685067;-0.038788214;-0.07390881;-0.041637287;0.116562486;0.09944206;0.0042665065;-0.02000541;-0.0038910669;0.122460514;0.06012114;-0.070724174
20302576;-0.088646986;0.15871125;0.014748494;0.13010629;0.09869933;0.0444527;0.10789399;-0.113772415;-0.006838655;-0.019220948;-0.05792159;-0.08123489;0.19838099;0.022738678;0.09307344;-0.08889944;-0.096984826;-0.1828298;-0.022708084;-0.019006642;-0.0061174417;-0.048611395;0.053171646;-0.05695287;0.01881774;-0.05888722;0.018392239;0.0005636219;-0.041771937;-0.033397287;0.15323779;-0.08849229;-0.025337746;0.051034626;0.009998054;-0.049594875;0.033856664;-0.03181716;-0.020704595;-0.08528183;-0.03986027;-0.04296363;0.15229884;-0.026545644;0.08575112;-0.083331056;-0.11834919;-0.061980918;0.006731771;-0.13217148;0.078935266;-0.012417348;-0.0051370487;0.003692999;-0.051028125;-0.008980625;0.1179232;0.11089292;-0.14483002;0.00053113204;-0.0006645487;0.015113058;0.14736104;-0.041848954;0.0013857195;-0.04046509;0.040454406;0.09160778;-0.034789268;-0.022827718;-0.021170096;-0.07357342;0.016264394;0.038504574;0.12462197;0.03544804;0.028713908;0.023302145;-0.098036334;0.04209836;0.047819305;0.039627835;-0.02855463;0.053259976;0.038230687;-0.019034352;-0.045279562;0.1646062;-0.037101932;0.022680184;-0.08082314;0.10454971;-0.061650004;-0.14958547;0.014920647;-0.021676546;0.036154795;-0.043678485;0.18035695;0.10437674;-0.081007324;-0.0046061384;-0.12562107;0.07620774;0.06963925;0.049884643;0.07059014;0.09391609;0.06418889;0.073813386;0.021003963;-0.022217533;0.08794091;-0.023683686;-0.010320863;-0.01829992;-0.10573754;0.071253486;-0.09194434;-0.027989961;0.02768206;-0.064907394;0.060690757;0.027338604;-0.06248407;0.07132264;0.009951091;-0.102372915;0.08702327;-0.11289975;-0.11781493;0.012698416;0.04878616;0.08305359;0.02399578;0.06381963;-0.09371558;-0.15948893;-0.04612855;0.055937316;-0.11095928;0.07469349;0.06158745;0.0106228115;-0.11070225;-0.08546613;0.09814844;-0.0075429208;0.09302358;0.04583891;0.0030894259;0.046585124;0.058394574;-0.06715633;0.088923916;-0.018888524;-0.090770006;-0.10747971;-0.0139322365;0.14229798;-0.08122592;-0.013835134;0.06144118;0.03919578;0.02916875;0.02178124;0.007004745;0.11273324;0.01973939;-0.0825116;-0.055997513;-0.12941483;-0.053717233;-0.10536683;-0.105664775;0.030802513;-0.035215747;-0.08251464;-0.06058047;0.07540898;-0.058029957;0.00028176443;-0.11432506;-0.20442952;0.010931251;-0.014639819;-0.0107334005;-0.12718508;0.07130767;-0.04352585;0.015414268;-0.06497139;0.016291043;0.08605546;-0.04261834;0.036977615;-0.041393183;0.021491177;0.0058702757;-0.08180296
