pubmedid;vec0;vec1;vec2;vec3;vec4;vec5;vec6;vec7;vec8;vec9;vec10;vec11;vec12;vec13;vec14;vec15;vec16;vec17;vec18;vec19;vec20;vec21;vec22;vec23;vec24;vec25;vec26;vec27;vec28;vec29;vec30;vec31;vec32;vec33;vec34;vec35;vec36;vec37;vec38;vec39;vec40;vec41;vec42;vec43;vec44;vec45;vec46;vec47;vec48;vec49;vec50;vec51;vec52;vec53;vec54;vec55;vec56;vec57;vec58;vec59;vec60;vec61;vec62;vec63;vec64;vec65;vec66;vec67;vec68;vec69;vec70;vec71;vec72;vec73;vec74;vec75;vec76;vec77;vec78;vec79;vec80;vec81;vec82;vec83;vec84;vec85;vec86;vec87;vec88;vec89;vec90;vec91;vec92;vec93;vec94;vec95;vec96;vec97;vec98;vec99;vec100;vec101;vec102;vec103;vec104;vec105;vec106;vec107;vec108;vec109;vec110;vec111;vec112;vec113;vec114;vec115;vec116;vec117;vec118;vec119;vec120;vec121;vec122;vec123;vec124;vec125;vec126;vec127;vec128;vec129;vec130;vec131;vec132;vec133;vec134;vec135;vec136;vec137;vec138;vec139;vec140;vec141;vec142;vec143;vec144;vec145;vec146;vec147;vec148;vec149;vec150;vec151;vec152;vec153;vec154;vec155;vec156;vec157;vec158;vec159;vec160;vec161;vec162;vec163;vec164;vec165;vec166;vec167;vec168;vec169;vec170;vec171;vec172;vec173;vec174;vec175;vec176;vec177;vec178;vec179;vec180;vec181;vec182;vec183;vec184;vec185;vec186;vec187;vec188;vec189;vec190;vec191;vec192;vec193;vec194;vec195;vec196;vec197;vec198;vec199
31279205;0.0021933138;0.031006144;-0.023742957;-0.087228745;0.06789364;0.0145374285;-0.079747654;-0.06452495;0.053104747;0.048006784;-0.015762927;-0.046111226;0.00486737;-0.0915765;0.009276015;0.13790612;-0.05302365;-0.008884;0.08570908;0.06147036;0.03759051;-0.1942392;-0.031324487;-0.09773898;-0.051222213;0.024303826;0.111452796;-0.01835683;-0.08951262;0.1464121;-0.079388306;-0.10222986;0.07648868;0.020331306;0.000116661926;0.006641446;-0.012828123;0.021282338;-0.09197557;-0.12013161;-0.025965339;-0.047398303;-0.10138696;0.092070274;0.12653218;-0.052614227;-0.0591106;-0.059142154;-0.0412189;-0.06035052;-0.0005218094;0.053838965;-0.047507986;0.09459162;-0.01110386;-0.010422367;-0.011306665;0.13814743;-0.0009995567;0.07035935;0.07505202;0.030147139;-0.058146987;0.036440108;-0.00017541951;-0.0015280398;-0.08217479;0.075318694;0.036777038;0.001338154;0.139308;-0.14595139;-0.08606056;-0.042966448;0.13445015;-0.021230929;0.036647234;0.13696443;-0.09639792;0.013182723;0.10770306;-0.1599565;0.06667211;0.031812746;-0.15723693;-0.0760202;-0.119667016;-0.06344244;-0.026247203;0.015400885;-0.030789852;-0.053202085;-0.21258272;0.02712762;0.06832595;-0.0651675;0.03032057;-0.02733538;0.15788658;0.006952092;0.058271255;0.008608422;-0.16614448;0.04451573;0.02539668;0.13816015;0.020870069;-0.092520155;0.005132311;0.032794796;0.09427427;-0.027787942;-0.038432572;-0.03399626;0.046668086;-0.040576007;-0.08456843;-0.021998465;0.03807089;-0.022276409;0.16779353;0.12548217;-0.046502978;-0.09991814;-0.09842719;-0.019110354;-0.034293205;0.0992758;-0.00035582978;-0.042778324;0.05396786;-0.009118731;0.009124321;0.04329597;0.16767387;0.09822055;0.0594959;-0.04594905;0.017147394;0.060988594;0.0012282839;-0.012217575;0.095440514;0.05645246;0.030594913;-0.043340296;0.12223714;-0.11818576;0.030946154;-0.00769753;-0.019184822;0.032223172;0.11237801;0.038805563;0.11205685;0.02368075;-0.034798883;-0.072813064;-0.01933224;-0.07936515;-0.08795626;-0.054357648;0.055922575;0.11438101;-0.06662093;-0.0016916593;-0.18783255;0.036908448;-0.01877523;-0.009374342;0.002872483;-0.1258234;-0.035951365;-0.14838319;0.0018161678;0.010253082;0.035771146;-0.16196877;0.05760119;0.009100305;-0.024668442;0.10946892;-0.087790556;-0.11045982;0.008579976;0.07777045;-0.05976564;-0.00075423287;-0.030606546;-0.1208694;0.06635745;0.009450795;-0.0051336656;0.0133035565;0.029003901;-0.0802501;-0.026318368;0.04682781;0.024408082;0.034757376
31289296;-0.09977944;-0.05411722;0.0012840629;-0.040491816;-0.014916468;0.00614434;-0.044778336;-0.09376634;0.013368364;-0.01374162;-0.011946021;-0.045849953;0.030430323;-0.035849188;0.07656879;0.010721587;-0.08696112;-0.108070694;0.0043262895;0.14907536;0.027940154;-0.11669186;-0.05906984;-0.1052561;-0.0619603;0.08750526;0.03344746;-0.0977734;-0.11306845;0.03437586;0.0056174435;-0.10769363;0.045003302;-0.032437064;0.14587313;-0.06044051;0.0306401;0.010661275;-0.057136297;-0.06799436;0.0024074877;0.00069900724;0.08086275;0.053892046;0.10120939;-0.0508265;-0.033977635;-0.08766794;-0.046928484;-0.09817111;0.060587287;0.054308437;-0.04073375;0.17085671;-0.00055090355;-0.018140398;-0.019543087;0.0066944207;-0.042865604;-0.058271237;-0.016638655;0.014255243;-0.00074447854;-0.033351045;0.08976509;0.040450618;-0.0706524;0.01571235;0.098537065;0.045887165;0.054796647;-0.09133944;0.013428978;0.071530834;0.023966854;0.104976855;-0.026117368;0.0658904;-0.09944848;0.054486606;0.11326434;-0.12438193;-0.01277808;-0.012497348;-0.18285894;-0.028060071;-0.011339387;0.022693034;-0.00840501;-0.018111844;-0.033000723;-0.025406059;-0.14854659;0.0013418492;0.013289951;0.053039644;-0.0074324687;-0.022741068;0.095721714;-0.0075560226;-0.008911958;0.0070459777;-0.10398271;-0.0037135961;0.008681572;0.021410486;0.04887847;-0.041268725;-0.016126119;0.030199429;-0.012586399;-0.01662859;-0.029882822;-0.14205118;0.022822;0.02514934;-0.08537146;-0.032605175;-0.0831236;0.016531587;0.14879633;0.096118145;-0.04044337;-0.10337424;-0.06822003;-0.06627271;-0.023347335;-0.08332266;0.07040082;0.015937854;0.034842547;-0.029655576;0.01726706;0.009406613;0.09352279;0.0979896;-0.06086405;-0.056038294;-0.034770917;0.07810972;0.015812626;-0.04968106;0.053591844;0.08945821;0.001602837;-0.010821192;0.07656959;-0.17403841;0.14809571;-0.011876769;0.030466268;0.061911616;0.09606214;0.09288457;0.058775935;-0.015046951;0.052041914;0.059383124;-0.05100927;-0.049371116;-0.06340263;-0.07706753;0.020413103;0.06420843;-0.017356565;0.06757459;-0.038877547;0.116686665;-0.006421935;-0.0009659211;0.07070643;-0.054694507;0.023235274;-0.16640942;-0.014848255;0.050791908;0.04568589;-0.19500986;0.055444743;-0.008319084;-0.05166041;0.04760835;-0.10047696;-0.08231618;0.13928649;0.058618188;0.06435861;0.07458938;0.02351222;-0.07929382;0.090270795;-0.012686434;-0.06488371;0.050961915;-0.032233406;-0.0559338;-0.07540687;0.10297332;-0.0010448891;0.02918012
31295313;-0.12008195;0.021175068;0.09150946;-0.07048267;0.025484065;0.0045905598;0.0548122;0.048312;-0.0019418697;-0.04065304;-0.03127678;-0.04532839;-0.014327702;-0.06563582;0.010490328;-0.08716133;-0.12640288;-0.1634107;0.14420475;0.07194546;0.1947385;-0.16230883;0.06040027;0.012058097;-0.016844582;-0.07023543;-0.023984373;-0.06427332;-0.110339284;0.019868368;0.03062981;-0.0950522;0.012761061;-0.106940426;-0.03833798;0.04694537;-0.12287185;-0.019538319;0.00013396447;-0.16149111;-0.12985674;-0.0014802399;-0.074593835;0.026801487;0.062994584;0.0052059274;-0.055089284;-0.08770836;-0.11647842;-0.1413705;0.07090711;-0.036085192;-0.0069364114;0.008296437;-0.07559737;-0.044294253;0.021878311;-0.01600679;-0.06048612;-0.038624518;-0.0047951834;0.01783219;-0.013895092;-0.06480904;0.018093465;0.035545513;-0.06977101;0.027188119;0.13158104;0.0016062874;0.06676625;-0.08792349;-0.23955984;0.02938499;0.14411056;-0.027532116;0.08331416;0.084847674;-0.09249022;-0.084909506;0.103872724;-0.08126602;0.017074095;-0.06962019;0.005409224;-0.14700983;-0.17455848;0.09392692;0.06398673;0.08847682;0.09504524;-0.07129513;-0.1625361;-0.07033097;0.054274924;-0.043031305;0.036660943;0.030784689;-0.008049023;0.08786171;0.04252039;0.06879027;-0.02689727;-0.039502755;-0.040178783;0.020107163;-0.02995359;-0.010276281;-0.1166935;0.10529377;0.07689511;-0.029839894;0.08337574;-0.012361412;-0.04448011;-0.018803995;-0.05740037;-0.0032840017;-0.12497324;0.11394831;0.14672971;-0.032640856;-0.05294911;-0.04971999;-0.07337779;-0.13844624;0.029158171;-0.079766944;0.039943635;0.028298073;-0.12849534;0.026403114;0.05716476;0.042610087;0.0020995592;0.10928919;-0.15610503;-0.017713852;-0.02782531;-0.057279862;-0.06461324;-0.0316823;0.05020422;0.11023167;0.052044734;0.04986472;-0.05307302;-0.19842328;0.082186736;-0.04736556;0.013463355;-0.020485545;0.17607349;0.15947483;0.09611515;-0.036707964;0.03096988;-0.095879436;-0.051066257;-0.06735319;-0.04115845;-0.0030199143;0.039568104;0.11759145;-0.09920938;-0.0134333;-0.04179535;0.07920545;0.09610942;0.10848254;0.0131386705;-0.05335289;0.031221105;-0.13030398;0.031025343;0.007574837;0.07313477;-0.10277575;-0.044358235;0.05010294;0.106922634;0.050428256;-0.06727388;-0.10672172;0.041652746;0.017830648;0.07050035;0.012168759;-0.065785445;-0.045252997;0.043085154;0.013302496;-0.0069629527;0.04929186;0.04821366;-0.13523602;0.09155907;0.10811735;-0.09197706;0.07647998
31299968;-0.15520014;0.058891397;0.08097512;0.03296219;0.08237385;-0.07994055;-0.020476418;-0.086862996;0.039794855;-0.002525251;0.077668115;-0.11121364;0.023917492;0.0089853285;0.03638019;-0.008697554;-0.06047692;-0.0847152;0.056417752;0.04114016;0.08944162;-0.033908453;0.10092965;-0.017647134;0.016749056;-0.08915153;0.044523396;-0.10350159;-0.19211602;0.1581035;0.06298855;-0.08052717;-0.015505761;-0.069748014;0.12784494;0.06521597;-0.03947247;0.056256577;0.0061429697;0.060633957;-0.08110119;0.016568031;-0.07707269;0.07874332;0.16010767;-0.07269453;-0.079298034;-0.17855284;-0.074470215;-0.14727828;0.18600345;0.055402428;-0.01435513;0.035120577;-0.025365185;0.032489907;-0.08938088;0.035760142;0.029011523;0.02829267;0.02080174;-0.040054135;-0.05699316;0.0871766;0.06600203;0.022606568;-0.14382875;0.05997914;0.15610334;0.16463944;-0.059356138;-0.06595699;-0.05088234;0.0027539043;0.10409231;0.031240443;0.111129485;0.10137493;-0.039572995;0.09812056;0.061087467;-0.058793668;0.0037556074;-0.055060178;-0.13645498;-0.0072213016;-0.18707633;0.012389818;-0.02108704;0.0037717288;-0.02003838;-0.15705244;-0.066191725;0.022024432;-0.081272855;-0.10787665;0.17793676;-0.028506171;0.08848245;0.0071730297;-0.04630077;-0.035330616;-0.022217691;-0.011267886;0.015929349;-0.058025308;0.062737055;-0.17671736;-0.030689932;0.039376438;0.16562212;0.07544885;-0.114214204;0.022856824;-0.08055159;-0.10349958;-0.008293799;-0.0993804;0.034917545;0.014284569;0.09777377;-0.001011677;-0.042571943;-0.1022108;-0.12962593;-0.07194513;-0.12497874;0.0498274;0.08755817;0.116118334;0.031975336;0.008174267;0.058574826;-0.047354158;-0.0365426;0.08169097;0.019452253;0.095127895;-0.030745434;-0.08685528;-0.029082306;-0.09300112;-0.047707148;0.15965025;0.052079655;-0.089680955;0.028128171;-0.17829466;0.08398435;0.12126091;0.049634118;-0.0038496426;0.15542154;0.020847147;0.017138965;-0.009363526;0.011889293;-0.025619656;-0.054868046;-0.07515707;-0.1099736;0.019086393;0.0018400837;0.0005848975;-0.061447047;0.022696966;-0.11859004;-0.03401414;0.11857927;0.10801036;-0.14752679;-0.14145581;-0.029941725;-0.111665346;0.05292521;-0.047379833;0.10035265;-0.21489218;-0.08742448;-0.0072335647;0.120905906;0.091287374;-0.16827948;-0.07219589;0.065760024;0.011564535;-0.07566026;0.07732618;-0.07715518;-0.04932522;0.020432457;-0.10784504;-0.056240853;0.040431023;0.01582614;-0.23692998;0.018776799;0.050516117;-0.11112186;-0.07219048
31303235;0.0924358;0.041839678;0.09589492;-0.006148351;0.06495782;-0.10632486;0.020670729;0.020473814;0.057434693;0.013243541;0.026063789;-0.07729109;-0.08067387;-0.058672123;-0.0612934;0.028376138;0.14935887;-0.0072475015;0.14257452;0.027866201;0.048050765;-0.123450115;-0.015885828;-0.08253259;0.06883521;-0.010290866;0.07643129;0.12092841;-0.079439566;0.04579489;0.06567868;0.05605522;0.14266382;-0.014297039;0.073951855;0.055074237;-0.05149295;0.041533872;-0.08668236;-0.044164974;0.0038267537;-0.096133225;-0.10652622;0.05105743;0.024320815;0.010925837;-0.10850879;-0.049262688;-0.0663908;-0.07958431;0.0048956843;-0.09095901;-0.08484619;0.113203116;-0.046020467;-0.07349328;0.024443477;-0.01131237;-0.0074790004;0.10189887;0.08537364;-0.016808638;-0.041170638;0.04407799;0.07817832;0.011144207;-0.12461939;0.005793347;0.04020271;0.13171622;0.055841174;-0.004556284;-0.07013991;-0.0051473724;0.10356599;0.11845204;-0.0003936821;-0.00029090836;-0.17005216;0.0074829343;0.07729606;-0.013334922;0.017685927;0.016273763;-0.16541162;-0.099165894;-0.0490988;-0.0038777085;-0.04227544;-0.0013014707;0.027813394;0.009172583;-0.14178047;0.063359365;-0.016181108;0.03831579;0.061006274;-0.10043642;0.029747238;0.027742114;-0.072104946;0.017432591;-0.025544485;0.12510893;-0.019415805;0.117604926;0.04991372;-0.07407687;-0.0017991668;0.06777609;0.033739902;0.009113535;0.046372995;-0.018038353;-0.015475074;-0.0035327307;-0.0008071981;-0.015499294;0.03938122;0.07923852;0.09935397;0.030952694;-0.10200134;-0.0981383;-0.15017508;-0.086536445;0.086916946;0.03491565;0.02511085;0.09212301;0.0040652645;0.04215115;-0.054611515;0.02439321;0.059406042;0.13631164;-0.10793475;-0.028956093;0.086393565;-0.001338212;0.024526574;0.004631801;0.073195994;0.121431075;-0.018807398;-0.10466152;0.033175863;-0.1206281;0.07986165;-0.00614914;0.032232452;-0.071154855;0.13931845;0.042224623;0.015934188;0.026304986;0.005183666;-0.07676808;0.05624196;-0.023960492;0.00949869;-0.020300025;-0.015653249;0.075316325;-0.03682291;0.10236694;-0.11876257;0.08692012;-0.006747642;0.059196956;-0.07911734;-0.11464332;0.04470526;-0.086579256;0.06818037;0.01716087;0.14376506;-0.04776518;-0.010575857;0.073304415;0.039882887;-0.044813767;-0.1377721;-0.12531236;0.0120069245;0.053958908;-0.06805973;-0.047156576;-0.039417606;-0.011992149;0.0694856;-0.0150637375;0.004229789;0.116913535;-0.019225663;-0.0677154;-0.119291425;0.08870503;-0.13342203;-0.024269728
31307517;0.06010043;0.016095662;-0.028184822;-0.034887023;0.14319527;-0.017591225;-0.06939904;-0.126991;0.026528792;0.007233571;0.11137581;-0.05924691;-0.060250185;-0.056904238;0.010930093;0.10104655;0.12576799;-0.09020066;0.08995879;0.03497647;-0.008967602;-0.07079111;0.0049165944;-0.019319462;0.04187809;0.009252034;0.14467059;0.054393113;-0.039496873;-0.011918444;0.007590936;-0.0730233;-0.0026931937;0.07087503;0.08204136;0.006546153;-0.0076396964;0.072018914;-0.09526161;-0.09363353;0.13670583;-0.062781885;-0.08780512;0.17370746;0.090696044;-0.06234556;-0.16079852;-0.1465436;0.05399937;-0.10362366;-0.020149665;0.058343414;-0.06712381;0.13666594;0.051250383;0.057164382;0.03966747;0.08930403;0.020003479;0.07733333;0.02005152;-0.013316632;-0.07859573;0.065831006;0.079608046;0.046039123;-0.049172305;-0.052492753;0.027618922;0.12886769;0.048093416;0.0060369745;-0.07644577;-0.057132896;-0.0048451233;0.11938795;-0.110269055;0.049415644;-0.19252743;0.010160587;0.17392987;-0.033797853;-0.029152205;0.070734575;-0.36131802;-0.14531927;-0.07965616;-0.056952532;-0.08972086;0.024551835;-0.019673167;0.031188972;-0.22883774;0.0065843966;-0.016307563;0.0014769759;0.045192786;-0.07348702;0.13857242;0.028552972;0.03137803;-0.08427075;-0.03247395;0.10142729;-0.08642952;0.11796755;0.06934914;-0.057292365;-0.016737383;-0.033699665;0.0297908;-0.009580578;-0.119130224;-0.107540786;0.09036254;0.004263634;-0.076927036;0.004555634;-0.009083098;0.0020021074;0.1328051;0.15678538;-0.14027284;-0.061278168;-0.098826766;-0.09030673;0.05939295;0.0006769405;0.06421437;0.0672462;0.08044966;0.0037494635;-0.13483126;0.0057453318;0.08661036;0.108335994;0.028310152;-0.02501035;0.08314257;-0.0052460073;0.04114715;-0.07046912;0.049464036;0.111447364;-0.11325038;-0.009853661;0.09763193;-0.10284705;0.12498698;-0.020427492;0.0108162;-0.06421717;0.16698708;0.015264435;0.017685883;0.0075856284;-0.027549831;-0.00825809;0.029604875;-0.090345964;0.0448385;-0.04764226;-0.031725697;0.13654122;-0.05313613;0.12717205;-0.25387833;0.043203045;-0.13121319;0.14788423;-0.08631546;-0.18306929;0.023353348;-0.13383175;0.10464989;0.05114566;-0.018487567;-0.09397001;-0.008311942;0.13098927;-0.08140009;-0.009150023;-0.16685212;-0.05806827;0.14184085;0.19257925;0.03049123;-0.053195197;0.11307334;-0.10029579;0.064208135;0.02945465;0.09527592;0.0878406;0.09562585;-0.105411455;-0.08636149;0.07267035;-0.1246795;0.032670844
31329534;0.064723246;-0.008524897;0.051292;-0.0397115;0.14634408;0.12236884;0.0017958289;-0.030781321;-0.0038812745;0.029811101;0.0076912832;-0.025793862;-0.033165175;-0.022712786;0.024465548;0.079920754;-0.0622776;-0.0853118;0.0116206845;0.025116064;-0.010201248;-0.02836527;0.020431072;-0.027082613;0.039587017;-0.03286795;0.041363675;0.0041851746;0.015453093;0.036797605;-0.019103786;0.007195776;0.021732705;-0.09078205;0.0072478503;0.04100572;-0.047957007;0.004737607;-0.050715797;-0.09110898;0.04152605;-0.0073220474;0.0024927943;0.09753481;0.06335485;0.010351043;-0.045137044;-0.07724402;-0.010907336;-0.081672564;-0.03759418;0.08371308;-0.0687236;0.12563922;0.040963065;-0.04621939;0.05990196;0.025242982;0.023848744;0.092669725;-0.0013580252;-0.1228782;-0.087832525;0.0006905684;0.046270724;0.032634217;-0.061943468;0.044165295;0.027104842;-0.07788856;0.047909334;-0.07862006;-0.10823264;-0.047360603;0.19385633;0.066735834;-0.0356337;0.014752699;-0.12893301;-0.025350928;-0.01782556;-0.022072472;-0.028810238;0.03605528;-0.14852712;-0.0060203467;-0.060705002;0.074031286;-0.067192584;0.03208336;0.03900881;0.021628859;-0.04294272;-0.014924037;0.08391673;0.092915945;-0.023656793;0.025219016;0.073584385;0.05288938;0.014988328;0.14516926;-0.05543473;0.07271938;-0.004009186;0.006415124;-0.025581514;0.008818107;0.033569556;-0.0061372295;-0.0036966505;0.0016394168;0.096921094;0.038360722;0.088321336;0.07038389;0.012573871;0.059996814;0.036345966;0.05982843;0.1221882;0.0565216;-0.088378556;0.0026698224;-0.022517582;-0.080449864;0.058431406;0.025819508;-0.09522818;0.039206907;-0.014878855;-0.11544451;-0.019403113;0.06786845;0.06625824;0.08540962;0.021346722;-0.080256276;0.050830133;0.08845591;-0.07549873;0.044141673;0.14401406;0.082376696;-0.051080015;-0.015577853;0.10123582;-0.07057239;0.0603243;0.043973126;-0.031531706;-0.04249701;0.03719306;0.054887965;0.06976084;0.10496149;-0.053301793;-0.0065720025;0.035485167;-0.001955743;-0.10935623;-0.07970257;0.02805298;0.07641487;0.08371805;0.04915916;-0.107960865;0.043532513;-0.10321844;0.007402492;-0.016527236;-0.082642116;-0.082334206;-0.0790427;-0.057010997;-0.0035652288;0.029938502;-0.054052837;-0.067511395;-0.04271461;0.05456703;-0.07213928;-0.18302397;-0.13978618;0.06270013;0.063905455;-0.020418055;-0.111688785;-0.07769068;0.015668571;-0.0025525622;0.05524631;0.03054442;0.10474347;0.09285914;0.04418998;-0.13453937;0.09350786;0.015431258;0.049146585
31330161;-0.051021703;0.03688481;0.08327873;0.031922244;0.019828547;-0.041169852;0.036401775;0.08051116;0.023253018;0.021343026;0.04734657;-0.12380164;0.080977105;0.0466571;-0.017063545;-0.011285872;-0.032761913;-0.06828304;0.06456523;0.08325821;0.09472753;-0.022993106;0.038688444;-0.06658068;-0.021749077;-0.08104386;0.06043512;-0.08611779;-0.08563012;-0.07241969;0.13925435;-0.12423559;0.11206297;-0.075387515;0.03599245;0.0625265;-0.008944285;0.03222223;-0.13373306;-0.10528928;-0.10225809;-0.0785766;-0.0137800975;0.084320255;0.053031992;-0.06878161;-0.063898385;-0.13809028;-0.06223655;-0.0997734;0.06382225;0.005623386;-0.04006609;-0.026042338;-0.071754955;-0.066328526;0.0028420077;-0.043552272;-0.02113261;-0.018810887;-0.0033281161;0.09612404;0.013165899;-0.056611024;0.0679692;0.032659195;-0.083062366;-0.009321178;-0.03095791;0.114821814;0.04109914;-0.026279246;-0.09605992;-0.12643874;0.0021666002;0.0817804;0.12034969;0.016478656;-0.029553086;-0.01306961;-0.07890038;-0.086385585;0.034479715;-0.07596644;-0.042469207;-0.06513363;-0.07710497;0.006007402;0.035985433;0.05119254;-0.0019201891;-0.030663418;-0.09691948;0.053207282;-0.0031770763;-0.010589776;0.018501032;-0.09564387;0.04411783;-0.024304342;0.10192872;0.013915239;0.079117864;0.019704137;-0.013541116;-0.01078613;0.023522398;-0.025332682;-0.13131249;0.07071158;-0.05476822;-0.043959603;0.05827983;0.0647222;0.0017153012;-0.052550513;0.0045693223;-0.048401088;-0.04808125;0.026078941;0.09365126;-0.055890173;0.01098278;0.0020636253;-0.04250854;-0.19370057;0.0349878;-0.04435509;0.08340814;0.019220022;-0.050166585;-0.06716698;-0.12690249;0.027978636;-0.05878642;0.094586365;-0.13216639;0.027079608;-0.062144615;-0.04972939;-0.104426846;-0.018343478;0.041433837;0.08394073;0.109894834;-0.084985785;0.045168724;-0.087764435;0.08874319;0.11022157;0.014567201;-0.10933398;0.10326848;0.011147755;-0.13046214;-0.12468809;-0.009990036;-0.1346016;-0.008257771;0.045423623;-0.08308883;0.093534864;0.0674714;0.07491734;-0.01181741;0.06226042;-0.018945912;0.0034579085;0.042364415;0.06000613;-0.027147688;-0.03492049;-0.009228581;0.025657542;-0.027710473;-0.01970505;0.07555986;-0.09223515;-0.06321875;0.0024423357;-0.066425286;0.06321294;-0.21084893;-0.078221805;0.10806128;0.008715565;-0.029305268;0.0062714177;-0.049255323;-0.10181053;0.11550599;-0.03132286;0.0023399177;0.081050135;-0.050797347;-0.057856742;-0.02201196;0.033009365;-0.10537826;-0.036482923
31360099;-0.15594351;0.11591546;0.10789704;-0.0154448785;0.041644637;-0.093731724;0.038556933;-0.060984015;-0.007822156;0.091717795;0.07540237;-0.10015165;0.008954516;-0.051549543;-0.015502519;-0.094561465;-0.030912781;-0.086670086;0.1041511;0.07242396;0.11848227;-0.03363751;0.003215512;-0.053323265;0.05587187;-0.050313238;0.034595434;-0.070492744;-0.13801382;0.0895459;0.00584679;-0.040512934;0.06399231;-0.05976179;0.08456364;0.057685804;-0.06948854;0.021679107;-0.057630412;-0.008690258;-0.03557353;-0.07377853;-0.11948819;0.05327797;0.11560159;-0.041529473;-0.18712375;-0.08195617;-0.07501668;-0.16199799;0.082349196;0.021286443;-0.010861637;0.031260792;-0.04238797;-0.012557817;-0.031270634;-0.020353269;0.0033478052;-0.006034681;0.05808444;-0.008515642;-0.04205542;0.015413395;0.038894292;0.02479495;-0.04373535;0.08959269;0.18421619;0.056147497;-0.0024076004;-0.053770237;-0.06453903;-0.015875831;0.021559939;0.078991175;0.10196551;-0.034476876;-0.008714014;-0.0010752515;0.0669399;-0.074169524;0.09083091;-0.038076706;-0.13584639;-0.028450487;-0.07215271;-0.028318271;-0.043076646;-0.08295303;0.059648406;-0.09992186;-0.040014185;0.07259867;0.012764701;-0.053444013;0.1370271;-0.061844315;0.07397033;-0.009178834;-0.06685053;-0.032403313;0.044382256;-0.01751644;0.01142886;0.06080913;0.02484132;-0.089815594;-0.0505705;0.029448435;0.13980718;-0.020822007;-0.058777515;-0.05756692;0.004944788;-0.004670741;-0.011084437;-0.10628663;-0.004179056;0.13393874;0.15207313;0.03565438;-0.107935145;-0.102823764;-0.10867933;-0.066631086;-0.0106010735;-0.044653866;0.068853386;0.052508805;-0.02533073;-0.010713267;-0.00073894515;0.0013402356;-0.053321905;0.176783;-0.050942153;0.0044601373;-0.059967898;0.016670879;0.0023101047;-0.030051047;-0.012831717;0.1513612;-0.02719417;-0.06342602;0.019122357;-0.14622776;0.030707307;0.07939314;0.063725315;-0.0083051;0.131802;0.009593703;0.12470937;0.015243126;0.06312086;-0.07558942;-0.009336204;-0.08311378;-0.040340386;-0.028412808;0.06249528;0.022658695;-0.044240303;0.05526997;-0.046808153;0.017798394;0.13594303;0.07382231;-0.05414024;-0.17055237;0.032336824;-0.1026693;-0.004763941;-0.062161878;0.05923533;-0.15658575;-0.06174883;-0.023475507;0.026537111;0.059738453;-0.14135993;-0.0846611;0.058356807;0.03875397;-0.06063589;-0.009717368;-0.011102045;-0.03949962;0.024740994;-0.037135243;-0.012114275;0.029143315;-0.038093194;-0.17125012;0.01774331;0.11976073;-0.0860448;-0.10543611
31372449;0.04864687;0.109683834;0.04907548;0.055881303;0.09558359;-0.006458337;-0.005484189;-0.15915427;0.06530436;0.0033688722;0.05936979;-0.10393918;-0.00033506315;0.014677827;-0.024215372;0.09029809;-0.06972763;-0.031661633;0.14228345;0.017056137;0.054500088;-0.08359484;0.060960103;-0.13294706;-0.029578084;-0.03673106;-0.011600801;-0.02392152;-0.14718555;0.13241869;-0.045425355;-0.08815617;0.10868038;-0.00097454706;0.08196581;0.06757759;-0.008872663;-0.0010143438;-0.102178395;-0.052060142;0.028375508;0.0054556886;-0.2105256;0.10050862;0.07546087;-0.07695444;-0.07682548;-0.08590106;-0.094241686;-0.098324165;0.03392847;0.053011622;-0.06619043;0.1048369;-0.03421031;0.008812255;0.007307495;0.12893146;-0.029326204;0.050914057;0.011715007;0.043026328;-0.06731346;0.09569174;0.10977297;-0.026677828;-0.10409665;-0.008105535;0.12618181;0.07148036;0.0071607353;-0.08133378;-0.079596825;0.095707946;0.124334686;0.03457488;0.059015274;0.10104113;-0.08580957;0.039322603;0.10367134;-0.20002377;0.020261532;0.025756704;-0.13564838;-0.11464806;-0.11706385;-0.057338867;-0.03418442;-0.032056052;-0.058510434;-0.10772488;-0.126985;0.011660602;0.07603398;-0.06672402;0.09552482;-0.075811096;0.0871584;0.0709341;0.001976465;-0.027961276;-0.078062765;0.0026127824;-0.03311331;0.10534665;0.041959792;-0.11240484;-0.05706902;0.072538964;0.09049115;-0.03046296;-0.13642061;-0.015579998;-0.044105347;-0.09763077;-0.069997214;0.0074199876;-0.0035749977;0.0708916;0.15873589;0.057802625;-0.12084325;-0.176217;-0.15489627;-0.10923277;-0.05510806;0.09775406;0.12054157;0.075471506;-0.0012046486;-0.014467155;0.026555764;0.056762774;0.084492326;0.10873311;0.030043468;0.012412151;-0.06423878;-0.030400522;0.10142957;0.032681603;-0.041191205;0.06416114;-0.0710445;-0.13225426;0.036620524;-0.1965306;0.12186377;-0.001950257;0.03917701;0.041178532;0.1305488;-0.032936934;0.0013349226;-0.073489845;0.054503568;-0.011875763;-0.06849179;-0.11145062;-0.045205403;-0.011404798;0.021521432;0.10524066;-0.08901926;0.03086876;-0.10320143;-0.02682291;-0.033428133;0.008356571;-0.12160015;-0.12784468;-0.012479454;-0.13340874;0.11249805;-0.018920602;0.023417495;-0.15464135;-0.03357862;0.029630056;-0.013647966;0.17762208;-0.13360336;-0.042276386;0.06909019;0.05570208;-0.02584654;0.043763164;-0.07308131;-0.024453726;0.035091445;-0.10213484;0.0060917055;0.047604434;0.07430547;-0.19280241;-0.018662838;0.024230959;-0.061591905;-0.022553984
